id,IDObjectType,PBGID,Category,SubCategory,Religious,Infantry,Cavalry,Villager,Siege,Ranged,Melee,Military,Civilian,Unit,Building,Technology,Ability,Gunpowder,Camel,Archer,Ship,Incendiary,Springald,Warship,Khaganate,Mixed,Elephand,Battle,Monk,Hero,Force,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
602,601,127331,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
603,602,2089398,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
604,603,2127665,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
605,604,9000340,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
606,605,199986,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
607,606,2137906,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
608,607,193931,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
609,608,193930,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
610,609,193932,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
611,610,2101341,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
612,611,6590831,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
613,612,8686565,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
614,613,2134249,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
615,614,2144058,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
616,615,172163,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
617,616,127863,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
618,617,182082,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
619,618,2077145,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
620,619,2077146,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
621,620,129843,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
622,621,136047,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
623,622,199721,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
624,623,2136963,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
625,624,7313360,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
626,625,3407191,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
627,626,6903464,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
628,627,6642514,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
629,628,3581644,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
630,629,4832700,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
631,630,4625630,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
632,631,6291367,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
633,632,3735944,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
634,633,2513732,Unit,N/A,0,0,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
635,634,2157995,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
636,635,201563,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
637,636,2146738,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
638,637,201593,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
639,638,2146739,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
640,639,201595,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
641,640,2146740,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
642,641,2146741,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
643,642,2146742,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
644,643,2140670,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
645,644,2108056,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
646,645,156481,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
647,646,7869339,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
648,647,201743,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
649,648,2062448,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
650,649,2056917,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
651,650,2104743,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
652,651,191268,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
653,652,191270,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
654,653,191271,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
655,654,191390,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
656,655,2058832,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
657,656,2136153,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
658,657,2058992,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
659,658,135892,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
660,659,134921,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
661,660,5215864,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
662,661,145549,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
663,662,2104321,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
664,663,156416,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
665,664,2104164,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
666,665,7123292,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
667,666,2062635,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
668,667,2141099,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
669,668,2141095,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
670,669,2141093,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
671,670,2141097,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
672,671,132779,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
673,672,8002900,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
674,673,2127603,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
675,674,4137773,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
676,675,173701,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
677,676,129634,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
678,677,132274,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
679,678,134720,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
680,679,136046,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
681,680,137562,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
682,681,166397,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
683,682,199714,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
684,683,3891093,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
685,684,7157228,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
686,685,2130239,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
687,686,2299118,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
688,687,3834129,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
689,688,130820,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
690,689,5995641,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
691,690,2121967,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
692,691,129597,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
693,692,132301,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
694,693,133483,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
695,694,134745,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
696,695,136071,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
697,696,143710,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
698,697,166417,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
699,698,199738,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
700,699,2046460,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
701,700,3688536,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
702,701,6749113,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
703,702,8681000,Unit,N/A,0,1,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
704,703,200717,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
705,704,2101720,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
706,705,2101967,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
707,706,2145685,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
708,707,174678,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
709,708,2140414,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
710,709,129401,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
711,710,181951,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
712,711,184583,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
713,712,173459,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
714,713,133433,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
715,714,207496,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
716,715,133432,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
717,716,135890,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
718,717,2136858,Technology,N/A,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
719,718,2141553,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
720,719,192930,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
721,720,2127594,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
722,721,133493,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
723,722,2136965,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
724,723,129570,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
725,724,132276,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
726,725,133459,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
727,726,134721,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
728,727,137564,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
729,728,166398,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
730,729,199715,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
731,730,2314729,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
732,731,3677103,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
733,732,5013470,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
734,733,7576265,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
735,734,128049,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
736,735,181874,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
737,736,2159809,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
738,737,171295,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
739,738,132696,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
740,739,133367,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
741,740,134790,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
742,741,135833,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
743,742,145511,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
744,743,166260,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
745,744,199635,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
746,745,2034606,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
747,746,2104741,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
748,747,2357589,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
749,748,2627505,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
750,749,6653016,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
751,750,7736434,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
752,751,8924751,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
753,752,135889,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
754,753,199772,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
755,754,2985508,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
756,755,1838842,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
757,756,200139,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
758,757,2117335,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
