id,IDBuilding,NormalizedId,PBGID,CivilizationAbbreviation,CivilizationSlug,CivilizationAttributeName,ObjectId,ObjectName,ObjectNameType,ObjectDescription,BaseId,Name,AttributeName,Description,AvaiableAgeId,Hitpoints,Food,Gold,Wood,Stone,AgeId,VizierPoint,OliveOil,Total,Supply,Armor,Weapon,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
164,163,,135875,de,delhi,sultanate,mosque-1,Mosque,building,"Produces Scholars. The first Mosque constructed provides a Scholar. Starting in the Castle Age (III), Scholars can deposit Relics in this building to generate Gold.",mosque,Mosque,building_unit_religious_control_sul,"Produces Scholars. The first Mosque constructed provides a Scholar. Starting in the Castle Age (III), Scholars can deposit Relics in this building to generate Gold.",1,2100,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
165,164,,135795,de,delhi,sultanate,outpost-1,Outpost,building,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,outpost,Outpost,building_defense_outpost_control_sul,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
166,165,,135891,de,delhi,sultanate,palace-of-the-sultan-3,Palace of the Sultan,building,Automatically produces Sultan's Elite Tower Elephants. Garrison up to 4 Scholars in the Landmark to increase production speed.,palace-of-the-sultan,Palace of the Sultan,building_landmark_age3_bijay_mandal_palace_control_sul,Automatically produces Sultan's Elite Tower Elephants. Garrison up to 4 Scholars in the Landmark to increase production speed.,3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
167,166,,135796,de,delhi,sultanate,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_sul,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
168,167,,135797,de,delhi,sultanate,palisade-wall-1,Palisade Wall,building,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",palisade-wall,Palisade Wall,building_defense_palisade_sul,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,1250,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
169,168,,135882,de,delhi,sultanate,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_control_sul,Produces siege engines and powerful gunpowder units.,3,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
170,169,,135860,de,delhi,sultanate,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_control_sul,Produces cavalry military units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
171,170,,135801,de,delhi,sultanate,stone-wall-2,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_sul,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",2,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
172,171,,135800,de,delhi,sultanate,stone-wall-gate-2,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_sul,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",2,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
173,172,,135798,de,delhi,sultanate,stone-wall-tower-2,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",stone-wall-tower,Stone Wall Tower,building_defense_tower_sul,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",2,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
174,173,,135886,de,delhi,sultanate,tower-of-victory-1,Tower of Victory,building,"Enables Tower of Victory, Mosques, and Madrasas to increase the attack speed of infantry by +20% when produced within their influence.",tower-of-victory,Tower of Victory,building_landmark_age1_qutub_minar_control_sul,"Enables Tower of Victory, Mosques, and Madrasas to increase the attack speed of infantry by +20% when produced within their influence.",1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
175,174,,178559,de,delhi,sultanate,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_sul,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
176,175,,166274,en,english,english,abbey-of-kings-1,Abbey of Kings,building,"Heals all nearby friendly units that are out of combat by +6 every 1 seconds. May also Crown a King, a powerful cavalry leader with a healing aura. Queues production of a free King upon completion.",abbey-of-kings,Abbey of Kings,building_landmark_age1_westminster_abbey_eng,"Heals all nearby friendly units that are out of combat by +6 every 1 seconds. May also Crown a King, a powerful cavalry leader with a healing aura. Queues production of a free King upon completion.",1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
177,176,,166266,en,english,english,archery-range-2,Archery Range,building,Produces ranged infantry units.,archery-range,Archery Range,building_unit_ranged_control_eng,Produces ranged infantry units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
178,177,,166265,en,english,english,barracks-1,Barracks,building,Produces melee infantry units.,barracks,Barracks,building_unit_infantry_control_eng,Produces melee infantry units.,1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
179,178,,166272,en,english,english,berkshire-palace-3,Berkshire Palace,building,Acts as a Keep with increased health and powerful incendiary arrows. All weapons have 14.5 tiles of range.,berkshire-palace,Berkshire Palace,building_landmark_age3_windsor_castle_eng,Acts as a Keep with increased health and powerful incendiary arrows. All weapons have 14.5 tiles of range.,3,6500,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
180,179,,131476,en,english,english,blacksmith-2,Blacksmith,building,Houses technology to improve infantry and cavalry.,blacksmith,Blacksmith,building_tech_unit_infantry_control_eng,Houses technology to improve infantry and cavalry.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
181,180,,173632,en,english,english,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Network of Castles: Nearby enemies trigger an alarm that increases defenders' attack speed.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_eng,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Network of Castles: Nearby enemies trigger an alarm that increases defenders' attack speed.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
182,181,,180287,en,english,english,cathedral-of-st-thomas-4,Cathedral of St. Thomas,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,cathedral-of-st-thomas,Cathedral of St. Thomas,building_wonder_age4_canterbury_cathedral_eng,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
183,182,,166269,en,english,english,council-hall-1,Council Hall,building,Acts as an Archery Range with all units and technologies. Works +100% faster.,council-hall,Council Hall,building_landmark_age1_westminster_hall_eng,Acts as an Archery Range with all units and technologies. Works +100% faster.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
184,183,,192784,en,english,english,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_eng,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
185,184,,166261,en,english,english,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_eng,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,37,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
186,185,,166260,en,english,english,house-1,House,building,Increases your maximum Population.,house,House,building_house_control_eng,Increases your maximum Population.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
187,186,,166243,en,english,english,keep-3,Keep,building,"Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.
Network of Castles Bonus: Triggers an alarm when an enemy approaches, causing nearby units to fire faster while the alarm is active.",keep,Keep,building_defense_keep_eng,"Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.
Network of Castles Bonus: Triggers an alarm when an enemy approaches, causing nearby units to fire faster while the alarm is active.",3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
188,187,,166271,en,english,english,kings-palace-2,King's Palace,building,"Acts as a Town Center with all the behaviors, technology, units, and bonuses.",kings-palace,King's Palace,building_landmark_age2_westminster_palace_eng,"Acts as a Town Center with all the behaviors, technology, units, and bonuses.",2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
189,188,,166259,en,english,english,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_control_eng,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
190,189,,166257,en,english,english,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_control_eng,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
191,190,,170823,en,english,english,mill-1,Mill,building,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,mill,Mill,building_econ_food_control_eng,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
192,191,,166258,en,english,english,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_control_eng,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
193,192,,166267,en,english,english,monastery-3,Monastery,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",monastery,Monastery,building_unit_religious_control_eng,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
194,193,,166244,en,english,english,outpost-1,Outpost,building,"Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.
Network of Castles Bonus: Triggers an alarm when an enemy approaches, causing nearby units and defensive buildings to fire faster while the alarm is active.",outpost,Outpost,building_defense_outpost_eng,"Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.
Network of Castles Bonus: Triggers an alarm when an enemy approaches, causing nearby units and defensive buildings to fire faster while the alarm is active.",1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
195,194,,166247,en,english,english,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_eng,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
